Kp,Ki,Kd,Settling_Time
0.8,0.5,1.4000000000000001,13.451120926743895
0.8,0.5,1.5000000000000002,13.991165930494208
0.8,0.5,1.6,14.541211767647304
0.8,0.5,1.7000000000000002,15.011250937578133
0.8,0.5,1.8,15.48129010750896
0.8,0.5,1.9000000000000001,15.911325943828654
0.8,0.5,2.0,16.361363446953913
0.8,0.5,2.1,16.791399283273606
0.8,0.5,2.2,17.1614301191766
0.8,0.5,2.3,17.551462621885157
0.8,0.5,2.4,17.931494291190933
0.8,0.5,2.5,18.28152346028836
0.8,0.5,2.6,18.631552629385784
0.8,0.5,2.7,18.971580965080424
0.8,0.5,2.8,19.301608467372283
0.8,0.5,2.9,19.621635136261357
0.8,0.5,3.0,19.931660971747647
0.8,0.6,0.3,120.0
0.8,0.6,0.4,120.0
0.8,0.6,0.5,120.0
0.8,0.6,0.6000000000000001,56.554712892741065
0.8,0.6,0.7,33.64280356696391
0.8,0.6,0.8,26.982248520710062
0.8,0.6,0.9000000000000001,23.741978498208184
0.8,0.6,1.0,19.951662638553213
0.8,0.6,1.1,20.961746812234352
0.8,0.6,1.2,16.35136261355113
0.8,0.6,1.3,17.19143261938495
0.8,0.6,1.4000000000000001,17.98149845820485
0.8,0.6,1.5000000000000002,18.691557629802485
0.8,0.6,1.6,19.3516126343862
0.8,0.6,1.7000000000000002,19.961663471955998
0.8,0.6,1.8,20.53171097591466
0.8,0.6,1.9000000000000001,21.071755979664974
0.8,0.6,2.0,21.56179681640137
0.8,0.6,2.1,22.031835986332194
0.8,0.6,2.2,15.321276773064422
0.8,0.6,2.3,15.68130677556463
0.8,0.6,2.4,16.011334277856488
0.8,0.6,2.5,16.361363446953913
0.8,0.6,2.6,16.681390115842987
0.8,0.6,2.7,17.00141678473206
0.8,0.6,2.8,17.30144178681557
0.8,0.6,2.9,17.601466788899074
0.8,0.6,3.0,17.881490124177017
0.8,0.7,0.3,120.0
0.8,0.7,0.4,120.0
0.8,0.7,0.5,120.0
0.8,0.7,0.6000000000000001,120.0
0.8,0.7,0.7,106.18884907075591
0.8,0.7,0.8,40.66338861571798
0.8,0.7,0.9000000000000001,30.172514376198016
0.8,0.7,1.0,27.532294357863158
0.8,0.7,1.1,23.95199599966664
0.8,0.7,1.2,19.83165263771981
0.8,0.7,1.3,20.821735144595383
0.8,0.7,1.4000000000000001,21.79181598466539
0.8,0.7,1.5000000000000002,22.451870989249105
0.8,0.7,1.6,17.371447620635053
0.8,0.7,1.7000000000000002,17.9514959579965
0.8,0.7,1.8,18.521543461955165
0.8,0.7,1.9000000000000001,19.05158763230269
0.8,0.7,2.0,19.561630135844656
0.8,0.7,2.1,20.0816734727894
0.8,0.7,2.2,20.541711809317444
0.8,0.7,2.3,21.011750979248273
0.8,0.7,2.4,21.4217851487624
0.8,0.7,2.5,21.87182265188766
0.8,0.7,2.6,22.281856821401785
0.8,0.7,2.7,22.701891824318693
0.8,0.7,2.8,23.10192516043004
0.8,0.7,2.9,23.491957663138596
0.8,0.7,3.0,23.851987665638806
0.9,0.1,0.3,8.420701725143763
0.9,0.1,0.4,5.660471705975498
0.9,0.1,0.5,6.000500041670139
0.9,0.1,0.6000000000000001,6.780565047087258
0.9,0.1,0.7,11.900991749312443
0.9,0.1,0.8,12.191015917993166
0.9,0.1,0.9000000000000001,12.691057588132345
0.9,0.1,1.0,13.981165097091425
0.9,0.1,1.1,15.871322610217518
0.9,0.1,1.2,18.401533461121762
0.9,0.1,1.3,21.251770980915076
0.9,0.1,1.4000000000000001,20.011667638969914
0.9,0.1,1.5000000000000002,2.990249187432286
0.9,0.1,1.6,3.1402616884740397
0.9,0.1,1.7000000000000002,3.3102758563213603
0.9,0.1,1.8,3.4702891907658975
0.9,0.1,1.9000000000000001,3.630302525210434
0.9,0.1,2.0,3.7903158596549713
0.9,0.1,2.1,3.9503291940995084
0.9,0.1,2.2,4.110342528544045
0.9,0.1,2.3,4.250354196183015
0.9,0.1,2.4,4.400366697224769
0.9,0.1,2.5,4.550379198266523
0.9,0.1,2.6,4.680390032502709
0.9,0.1,2.7,4.830402533544462
0.9,0.1,2.8,4.960413367780649
0.9,0.1,2.9,5.090424202016835
0.9,0.1,3.0,5.210434202850238
0.9,0.2,0.3,12.501041753479457
0.9,0.2,0.4,8.780731727643971
0.9,0.2,0.5,9.260771730977583
0.9,0.2,0.6000000000000001,6.140511709309109
0.9,0.2,0.7,6.720560046670556
0.9,0.2,0.8,7.610634219518293
0.9,0.2,0.9000000000000001,8.5807150595883
0.9,0.2,1.0,9.320776731394284
0.9,0.2,1.1,10.030835902991916
0.9,0.2,1.2,10.730894241186766
0.9,0.2,1.3,11.520960080006668
0.9,0.2,1.4000000000000001,12.321026752229352
0.9,0.2,1.5000000000000002,13.01108425702142
0.9,0.2,1.6,13.651137594799568
0.9,0.2,1.7000000000000002,14.231185932161015
0.9,0.2,1.8,14.771230935911326
0.9,0.2,1.9000000000000001,15.241270105842155
0.9,0.2,2.0,15.671305942161847
0.9,0.2,2.1,16.031335944662057
0.9,0.2,2.2,16.361363446953913
0.9,0.2,2.3,16.74139511625969
0.9,0.2,2.4,17.071422618551548
0.9,0.2,2.5,17.431452621051754
0.9,0.2,2.6,17.761480123343613
0.9,0.2,2.7,18.0115009584132
0.9,0.2,2.8,18.331527627302275
0.9,0.2,2.9,18.601550129177433
0.9,0.2,3.0,18.88157346445537
0.9,0.3,0.3,19.101591799316612
0.9,0.3,0.4,12.381031752646054
0.9,0.3,0.5,14.071172597716478
0.9,0.3,0.6000000000000001,9.580798399866657
0.9,0.3,0.7,10.870905908825737
0.9,0.3,0.8,6.4605383781981836
0.9,0.3,0.9000000000000001,6.950579214934578
0.9,0.3,1.0,7.470622551879323
0.9,0.3,1.1,8.02066838903242
0.9,0.3,1.2,8.510709225768814
0.9,0.3,1.3,9.00075006250521
0.9,0.3,1.4000000000000001,9.490790899241604
0.9,0.3,1.5000000000000002,9.950829235769648
0.9,0.3,1.6,10.390865905492126
0.9,0.3,1.7000000000000002,10.810900908409035
0.9,0.3,1.8,11.200933411117594
0.9,0.3,1.9000000000000001,11.560963413617802
0.9,0.3,2.0,11.930994249520793
0.9,0.3,2.1,12.241020085007085
0.9,0.3,2.2,12.571047587298942
0.9,0.3,2.3,12.881073422785233
0.9,0.3,2.4,13.161096758063172
0.9,0.3,2.5,13.46112176014668
0.9,0.3,2.6,13.731144262021836
0.9,0.3,2.7,13.991165930494208
0.9,0.3,2.8,14.251187598966581
0.9,0.3,2.9,14.50120843403617
0.9,0.3,3.0,14.75122926910576
0.9,0.4,0.3,71.30594216184683
0.9,0.4,0.4,23.091924327027254
0.9,0.4,0.5,16.541378448204018
0.9,0.4,0.6000000000000001,13.371114259521628
0.9,0.4,0.7,9.550795899658306
0.9,0.4,0.8,10.35086257188099
0.9,0.4,0.9000000000000001,11.340945078756564
0.9,0.4,1.0,12.421035086257188
0.9,0.4,1.1,6.980581715142929
0.9,0.4,1.2,7.380615051254272
0.9,0.4,1.3,7.750645887157264
0.9,0.4,1.4000000000000001,8.100675056254689
0.9,0.4,1.5000000000000002,8.450704225352114
0.9,0.4,1.6,8.810734227852322
0.9,0.4,1.7000000000000002,9.14076173014418
0.9,0.4,1.8,9.470789232436037
0.9,0.4,1.9000000000000001,9.770814234519543
0.9,0.4,2.0,10.050837569797483
0.9,0.4,2.1,10.340861738478207
0.9,0.4,2.2,10.610884240353363
0.9,0.4,2.3,10.900908409034086
0.9,0.4,2.4,11.140928410700893
0.9,0.4,2.5,11.380948412367697
0.9,0.4,2.6,11.620968414034504
0.9,0.4,2.7,11.870989249104092
0.9,0.4,2.8,12.081006750562548
0.9,0.4,2.9,12.31102591882657
0.9,0.4,3.0,12.521043420285025
0.9,0.5,0.3,120.0
0.9,0.5,0.4,120.0
0.9,0.5,0.5,26.42220185015418
0.9,0.5,0.6000000000000001,20.771730977581466
0.9,0.5,0.7,17.771480956746398
0.9,0.5,0.8,14.121176764730395
0.9,0.5,0.9000000000000001,15.20126677223102
0.9,0.5,1.0,10.670889240770064
0.9,0.5,1.1,11.370947578964914
0.9,0.5,1.2,12.101008417368115
0.9,0.5,1.3,12.76106342195183
0.9,0.5,1.4000000000000001,13.411117593132762
0.9,0.5,1.5000000000000002,14.001166763896991
0.9,0.5,1.6,14.541211767647304
0.9,0.5,1.7000000000000002,15.011250937578133
0.9,0.5,1.8,15.51129260771731
0.9,0.5,1.9000000000000001,15.941328444037003
0.9,0.5,2.0,16.421368447370615
0.9,0.5,2.1,16.821401783481956
0.9,0.5,2.2,17.231435952996083
0.9,0.5,2.3,17.571464288690724
0.9,0.5,2.4,17.961496791399284
0.9,0.5,2.5,18.301525127093925
0.9,0.5,2.6,18.671555962996916
0.9,0.5,2.7,19.01158429869156
0.9,0.5,2.8,19.32161013417785
0.9,0.5,2.9,19.63163596966414
0.9,0.5,3.0,19.981665138761564
0.9,0.6,0.3,120.0
0.9,0.6,0.4,120.0
0.9,0.6,0.5,120.0
0.9,0.6,0.6000000000000001,33.212767730644224
0.9,0.6,0.7,24.48204017001417
0.9,0.6,0.8,17.00141678473206
0.9,0.6,0.9000000000000001,18.411534294524543
0.9,0.6,1.0,14.461205100425037
0.9,0.6,1.1,15.441286773897826
0.9,0.6,1.2,16.331360946745562
0.9,0.6,1.3,11.350945912159347
0.9,0.6,1.4000000000000001,11.860988415701309
0.9,0.6,1.5000000000000002,12.381031752646054
0.9,0.6,1.6,12.841070089174098
0.9,0.6,1.7000000000000002,13.291107592299358
0.9,0.6,1.8,13.721143428619053
0.9,0.6,1.9000000000000001,14.141178431535963
0.9,0.6,2.0,14.551212601050088
0.9,0.6,2.1,14.941245103758646
0.9,0.6,2.2,15.31127593966164
0.9,0.6,2.3,15.65130427535628
0.9,0.6,2.4,16.001333444453707
0.9,0.6,2.5,16.32136011334278
0.9,0.6,2.6,16.651387615634636
0.9,0.6,2.7,16.951412617718145
0.9,0.6,2.8,17.27143928660722
0.9,0.6,2.9,17.571464288690724
0.9,0.6,3.0,17.87148929077423
0.9,0.7,0.3,120.0
0.9,0.7,0.4,120.0
0.9,0.7,0.5,120.0
0.9,0.7,0.6000000000000001,120.0
0.9,0.7,0.7,36.99308275689641
0.9,0.7,0.8,28.10234186182182
0.9,0.7,0.9000000000000001,20.981748479039922
0.9,0.7,1.0,17.67147262271856
0.9,0.7,1.1,18.861571797649805
0.9,0.7,1.2,14.661221768480708
0.9,0.7,1.3,15.411284273689475
0.9,0.7,1.4000000000000001,16.111342611884325
0.9,0.7,1.5000000000000002,16.781398449870824
0.9,0.7,1.6,17.381448454037837
0.9,0.7,1.7000000000000002,17.9514959579965
0.9,0.7,1.8,18.501541795149596
0.9,0.7,1.9000000000000001,19.031585965497126
0.9,0.7,2.0,19.441620135011252
0.9,0.7,2.1,19.89165763813651
0.9,0.7,2.2,20.371697641470124
0.9,0.7,2.3,20.78173181098425
0.9,0.7,2.4,21.23176931410951
0.9,0.7,2.5,14.901241770147513
0.9,0.7,2.6,15.211267605633804
0.9,0.7,2.7,15.51129260771731
0.9,0.7,2.8,15.801316776398034
0.9,0.7,2.9,16.07133927827319
0.9,0.7,3.0,16.35136261355113
1.0,0.1,0.3,7.930660888407368
1.0,0.1,0.4,6.920576714726227
1.0,0.1,0.5,5.510459204933745
1.0,0.1,0.6000000000000001,5.920493374447871
1.0,0.1,0.7,10.60088340695058
1.0,0.1,0.8,11.72097674806234
1.0,0.1,0.9000000000000001,12.211017584798734
1.0,0.1,1.0,12.76106342195183
1.0,0.1,1.1,14.071172597716478
1.0,0.1,1.2,16.27135594632886
1.0,0.1,1.3,18.96158013167764
1.0,0.1,1.4000000000000001,2.650220851737645
1.0,0.1,1.5000000000000002,2.780231685973831
1.0,0.1,1.6,2.9202433536128014
1.0,0.1,1.7000000000000002,3.0702558546545546
1.0,0.1,1.8,3.2202683556963083
1.0,0.1,1.9000000000000001,3.3802816901408455
1.0,0.1,2.0,3.5302941911825987
1.0,0.1,2.1,3.690307525627136
1.0,0.1,2.2,3.8403200266688895
1.0,0.1,2.3,3.9903325277106427
1.0,0.1,2.4,4.140345028752396
1.0,0.1,2.5,4.270355862988582
1.0,0.1,2.6,4.4103675306275525
1.0,0.1,2.7,4.560380031669306
1.0,0.1,2.8,4.680390032502709
1.0,0.1,2.9,4.810400866738895
1.0,0.1,3.0,4.930410867572298
1.0,0.2,0.3,11.630969247437287
1.0,0.2,0.4,8.180681723476956
1.0,0.2,0.5,8.120676723060255
1.0,0.2,0.6000000000000001,5.7204767063921995
1.0,0.2,0.7,6.17051420951746
1.0,0.2,0.8,6.940578381531795
1.0,0.2,0.9000000000000001,8.16068005667139
1.0,0.2,1.0,9.050754229519127
1.0,0.2,1.1,9.650804233686141
1.0,0.2,1.2,10.400866738894909
1.0,0.2,1.3,11.160930077506459
1.0,0.2,1.4000000000000001,11.930994249520793
1.0,0.2,1.5000000000000002,12.721060088340696
1.0,0.2,1.6,13.441120093341112
1.0,0.2,1.7000000000000002,14.041170097508127
1.0,0.2,1.8,14.601216768064006
1.0,0.2,1.9000000000000001,15.0912576048004
1.0,0.2,2.0,15.571297608134012
1.0,0.2,2.1,16.011334277856488
1.0,0.2,2.2,16.35136261355113
1.0,0.2,2.3,16.721393449454123
1.0,0.2,2.4,17.021418451537627
1.0,0.2,2.5,17.371447620635053
1.0,0.2,2.6,17.721476789732478
1.0,0.2,2.7,17.98149845820485
1.0,0.2,2.8,18.31152596049671
1.0,0.2,2.9,18.611550962580218
1.0,0.2,3.0,18.88157346445537
1.0,0.3,0.3,18.23151929327444
1.0,0.3,0.4,11.680973414451206
1.0,0.3,0.5,10.980915076256355
1.0,0.3,0.6000000000000001,8.770730894241186
1.0,0.3,0.7,8.67072256021335
1.0,0.3,0.8,6.1105092091007585
1.0,0.3,0.9000000000000001,6.610550879239937
1.0,0.3,1.0,7.160596716393033
1.0,0.3,1.1,7.750645887157264
1.0,0.3,1.2,8.270689224102009
1.0,0.3,1.3,8.770730894241186
1.0,0.3,1.4000000000000001,9.250770897574798
1.0,0.3,1.5000000000000002,9.750812567713977
1.0,0.3,1.6,10.21085090424202
1.0,0.3,1.7000000000000002,10.640886740561713
1.0,0.3,1.8,11.090924243686974
1.0,0.3,1.9000000000000001,11.440953412784399
1.0,0.3,2.0,11.820985082090175
1.0,0.3,2.1,12.161013417784815
1.0,0.3,2.2,12.491040920076674
1.0,0.3,2.3,12.79106592216018
1.0,0.3,2.4,13.111092591049255
1.0,0.3,2.5,13.371114259521628
1.0,0.3,2.6,13.651137594799568
1.0,0.3,2.7,13.931160930077507
1.0,0.3,2.8,14.201183431952664
1.0,0.3,2.9,14.441203433619469
1.0,0.3,3.0,14.691224268689059
1.0,0.4,0.3,36.90307525627136
1.0,0.4,0.4,18.081506792232688
1.0,0.4,0.5,15.921326777231437
1.0,0.4,0.6000000000000001,12.721060088340696
1.0,0.4,0.7,9.010750895907993
1.0,0.4,0.8,9.720810067505626
1.0,0.4,0.9000000000000001,10.740895074589549
1.0,0.4,1.0,6.360530044170348
1.0,0.4,1.1,6.750562546878907
1.0,0.4,1.2,7.15059588299025
1.0,0.4,1.3,7.550629219101592
1.0,0.4,1.4000000000000001,7.930660888407368
1.0,0.4,1.5000000000000002,8.290690890907577
1.0,0.4,1.6,8.660721726810568
1.0,0.4,1.7000000000000002,9.010750895907993
1.0,0.4,1.8,9.330777564797067
1.0,0.4,1.9000000000000001,9.640803400283357
1.0,0.4,2.0,9.970830902575216
1.0,0.4,2.1,10.250854237853154
1.0,0.4,2.2,10.530877573131095
1.0,0.4,2.3,10.80090007500625
1.0,0.4,2.4,11.05092091007584
1.0,0.4,2.5,11.30094174514543
1.0,0.4,2.6,11.55096258021502
1.0,0.4,2.7,11.790982581881824
1.0,0.4,2.8,12.011000916743063
1.0,0.4,2.9,12.231019251604302
1.0,0.4,3.0,12.461038419868324
1.0,0.5,0.3,120.0
1.0,0.5,0.4,40.47337278106509
1.0,0.5,0.5,22.061838486540545
1.0,0.5,0.6000000000000001,15.59129927493958
1.0,0.5,0.7,12.471039253271107
1.0,0.5,0.8,13.591132594382866
1.0,0.5,0.9000000000000001,9.630802566880574
1.0,0.5,1.0,10.330860905075424
1.0,0.5,1.1,11.13092757729811
1.0,0.5,1.2,11.89099091590966
1.0,0.5,1.3,12.611050920910076
1.0,0.5,1.4000000000000001,13.131094257854821
1.0,0.5,1.5000000000000002,13.591132594382866
1.0,0.5,1.6,13.80115009584132
1.0,0.5,1.7000000000000002,14.101175097924827
1.0,0.5,1.8,14.731227602300192
1.0,0.5,1.9000000000000001,15.34127843986999
1.0,0.5,2.0,15.871322610217518
1.0,0.5,2.1,16.46137178098175
1.0,0.5,2.2,16.91140928410701
1.0,0.5,2.3,17.3414451204267
1.0,0.5,2.4,17.831485957163096
1.0,0.5,2.5,18.20151679306609
1.0,0.5,2.6,18.561546795566297
1.0,0.5,2.7,18.90157513126094
1.0,0.5,2.8,19.24160346695558
1.0,0.5,2.9,19.541628469039086
1.0,0.5,3.0,19.89165763813651
1.0,0.6,0.3,120.0
1.0,0.6,0.4,120.0
1.0,0.6,0.5,43.84365363780315
1.0,0.6,0.6000000000000001,21.611800983415286
1.0,0.6,0.7,19.46162180181682
1.0,0.6,0.8,16.761396783065255
1.0,0.6,0.9000000000000001,13.241103425285441
1.0,0.6,1.0,14.241186765563798
1.0,0.6,1.1,10.01083423618635
1.0,0.6,1.2,10.580881740145013
1.0,0.6,1.3,11.160930077506459
1.0,0.6,1.4000000000000001,11.740978414867905
1.0,0.6,1.5000000000000002,12.251020918409868
1.0,0.6,1.6,12.771064255354613
1.0,0.6,1.7000000000000002,13.231102591882658
1.0,0.6,1.8,13.701141761813485
1.0,0.6,1.9000000000000001,14.111175931327612
1.0,0.6,2.0,14.521210100841737
1.0,0.6,2.1,14.89124093674473
1.0,0.6,2.2,15.271272606050506
1.0,0.6,2.3,15.62130177514793
1.0,0.6,2.4,15.971330944245354
1.0,0.6,2.5,16.32136011334278
1.0,0.6,2.6,16.66138844903742
1.0,0.6,2.7,16.94141178431536
1.0,0.6,2.8,17.261438453204434
1.0,0.6,2.9,17.551462621885157
1.0,0.6,3.0,17.84148679056588
1.0,0.7,0.3,120.0
1.0,0.7,0.4,120.0
1.0,0.7,0.5,120.0
1.0,0.7,0.6000000000000001,47.21393449454121
1.0,0.7,0.7,25.342111842653555
1.0,0.7,0.8,19.291607633969498
1.0,0.7,0.9000000000000001,16.361363446953913
1.0,0.7,1.0,17.181431785982166
1.0,0.7,1.1,13.731144262021836
1.0,0.7,1.2,14.551212601050088
1.0,0.7,1.3,15.281273439453289
1.0,0.7,1.4000000000000001,15.241270105842155
1.0,0.7,1.5000000000000002,11.170930910909243
1.0,0.7,1.6,11.600966747228936
1.0,0.7,1.7000000000000002,12.031002583548629
1.0,0.7,1.8,12.421035086257188
1.0,0.7,1.9000000000000001,12.821068422368532
1.0,0.7,2.0,13.191099258271523
1.0,0.7,2.1,13.55112926077173
1.0,0.7,2.2,13.891157596466373
1.0,0.7,2.3,14.22118509875823
1.0,0.7,2.4,14.531210934244521
1.0,0.7,2.5,14.851237603133596
1.0,0.7,2.6,15.161263438619885
1.0,0.7,2.7,15.451287607300609
1.0,0.7,2.8,15.751312609384117
1.0,0.7,2.9,16.04133677806484
1.0,0.7,3.0,16.30135844653721
1.1,0.1,0.3,7.5906325527127265
1.1,0.1,0.4,7.280606717226436
1.1,0.1,0.5,5.1604300358363195
1.1,0.1,0.6000000000000001,5.400450037503125
1.1,0.1,0.7,5.820485040420035
1.1,0.1,0.8,11.510959246603884
1.1,0.1,0.9000000000000001,11.380948412367697
1.1,0.1,1.0,11.980998416534712
1.1,0.1,1.1,12.771064255354613
1.1,0.1,1.2,14.311192599383283
1.1,0.1,1.3,16.851404283690307
1.1,0.1,1.4000000000000001,2.4902075172931077
1.1,0.1,1.5000000000000002,2.600216684723727
1.1,0.1,1.6,2.72022668555713
1.1,0.1,1.7000000000000002,2.8602383531960998
1.1,0.1,1.8,3.0002500208350695
1.1,0.1,1.9000000000000001,3.150262521876823
1.1,0.1,2.0,3.300275022918577
1.1,0.1,2.1,3.4402866905575467
1.1,0.1,2.2,3.600300025002084
1.1,0.1,2.3,3.750312526043837
1.1,0.1,2.4,3.8903241936828072
1.1,0.1,2.5,4.0303358613217775
1.1,0.1,2.6,4.170347528960747
1.1,0.1,2.7,4.29035752979415
1.1,0.1,2.8,4.430369197433119
1.1,0.1,2.9,4.560380031669306
1.1,0.1,3.0,4.680390032502709
1.1,0.2,0.3,10.960913409450788
1.1,0.2,0.4,10.01083423618635
1.1,0.2,0.5,7.560630052504376
1.1,0.2,0.6000000000000001,5.380448370697558
1.1,0.2,0.7,5.730477539794983
1.1,0.2,0.8,6.320526710559213
1.1,0.2,0.9000000000000001,7.720643386948913
1.1,0.2,1.0,8.92074339528294
1.1,0.2,1.1,9.440786732227686
1.1,0.2,1.2,10.030835902991916
1.1,0.2,1.3,10.670889240770064
1.1,0.2,1.4000000000000001,11.490957579798318
1.1,0.2,1.5000000000000002,12.271022585215436
1.1,0.2,1.6,13.061088424035336
1.1,0.2,1.7000000000000002,13.821151762646888
1.1,0.2,1.8,14.421201766813901
1.1,0.2,1.9000000000000001,14.991249270772565
1.1,0.2,2.0,15.431285940495043
1.1,0.2,2.1,15.891324277023086
1.1,0.2,2.2,16.311359279939996
1.1,0.2,2.3,16.691390949245772
1.1,0.2,2.4,16.991415951329277
1.1,0.2,2.5,17.33144428702392
1.1,0.2,2.6,17.691474289524127
1.1,0.2,2.7,17.961496791399284
1.1,0.2,2.8,18.23151929327444
1.1,0.2,2.9,18.521543461955165
1.1,0.2,3.0,18.831569297441455
1.1,0.3,0.3,17.181431785982166
1.1,0.3,0.4,11.070922576881408
1.1,0.3,0.5,12.101008417368115
1.1,0.3,0.6000000000000001,8.090674222851904
1.1,0.3,0.7,5.470455871322611
1.1,0.3,0.8,5.800483373614468
1.1,0.3,0.9000000000000001,6.240520043336945
1.1,0.3,1.0,6.840570047503959
1.1,0.3,1.1,7.480623385282107
1.1,0.3,1.2,8.05067088924077
1.1,0.3,1.3,8.520710059171599
1.1,0.3,1.4000000000000001,9.010750895907993
1.1,0.3,1.5000000000000002,9.540795066255521
1.1,0.3,1.6,10.020835069589133
1.1,0.3,1.7000000000000002,10.510875906325527
1.1,0.3,1.8,10.950912576048005
1.1,0.3,1.9000000000000001,11.33094424535378
1.1,0.3,2.0,11.72097674806234
1.1,0.3,2.1,12.081006750562548
1.1,0.3,2.2,12.381031752646054
1.1,0.3,2.3,12.721060088340696
